tracking_id,shipping_ref,carrier_name,expected_date,delivery_date,status_code,weight_kg,destination_zip
TRK-QN34589947,SH-Jjs-542607,Johnson-Griffin Logistics,11/01/2025,,3,38.1,63356
TRK-ab83608256,SH-Eus-424114,Jordan-Carter Logistics,11/03/2024,11/06/2024,4,44.2,84721
TRK-nD62010466,SH-dPB-248223,Woodard-Guzman Logistics,03/09/2026,03/09/2026,4,29.5,78436
TRK-zh91650541,SH-qzd-421168,"Johnson, Davies and Cortez Logistics",01/24/2026,,6,7.6,52655
TRK-Ic84103378,SH-prS-951592,Johnson-Griffin Logistics,09/29/2024,10/02/2024,4,41.6,12136
TRK-lk40047648,SH-qum-521746,Marshall Ltd Logistics,02/14/2025,,6,41.5,04474
TRK-ch27523778,SH-cXu-649506,"Harris, Adams and Martin Logistics",09/23/2024,09/24/2024,4,46.5,15884
TRK-EU97896588,SH-oPR-411371,Johnson-Griffin Logistics,07/27/2025,07/29/2025,4,11.5,20346
TRK-SY12057379,SH-MRc-631078,Woodard-Guzman Logistics,11/11/2024,11/10/2024,4,24.5,05786
TRK-HO90596180,SH-dhJ-869576,Jordan-Carter Logistics,07/21/2025,07/26/2025,4,17.2,77132
TRK-Do37046538,SH-OrO-830415,Woodard-Guzman Logistics,11/18/2025,,3,19.8,54589
TRK-AF47489170,SH-xPP-473343,Johnson-Griffin Logistics,11/10/2024,11/15/2024,4,43.4,43070
TRK-nJ53834798,SH-GXx-697016,Kramer and Sons Logistics,03/14/2025,03/15/2025,4,6.1,08512
TRK-FV05640029,SH-qaY-531750,Woodard-Guzman Logistics,07/30/2024,08/04/2024,4,26.9,17080
TRK-LZ77990192,SH-NzJ-701185,Jordan-Carter Logistics,05/25/2025,05/30/2025,4,8.5,94278
TRK-rw76165463,SH-Kbu-740952,Marshall Ltd Logistics,05/30/2025,05/31/2025,4,26.5,07711
TRK-wk38425796,SH-jGe-509579,Johnson-Griffin Logistics,09/21/2025,09/22/2025,4,6.2,96924
TRK-EF60781328,SH-znV-726680,Jordan-Carter Logistics,05/06/2025,05/05/2025,4,31.5,93174
TRK-Bc57692146,SH-fMw-924161,"Harris, Adams and Martin Logistics",01/09/2026,01/09/2026,4,14.6,36901
TRK-VV50964663,SH-GIV-627890,Marshall Ltd Logistics,05/05/2024,05/05/2024,4,24.2,90371
TRK-Gh68651863,SH-jQh-068311,Kramer and Sons Logistics,09/29/2025,10/01/2025,4,36.2,66171
TRK-pF73013860,SH-pfl-928223,"Griffin, Brown and Lawrence Logistics",06/10/2025,06/12/2025,4,4.6,80175
TRK-MH44376626,SH-HwW-772503,Johnson-Griffin Logistics,12/05/2024,,5,21.8,79025
TRK-Rr67229650,SH-fmr-162714,Jordan-Carter Logistics,01/20/2026,01/22/2026,4,50.0,68693
TRK-tV85868662,SH-PFo-773235,Kramer and Sons Logistics,11/08/2025,11/09/2025,4,19.5,12107
TRK-tw21340454,SH-Mql-421420,"Johnson, Davies and Cortez Logistics",09/07/2025,09/10/2025,4,33.3,34775
TRK-Is57140836,SH-PGD-937415,"Harris, Adams and Martin Logistics",04/28/2024,,6,16.0,85895
TRK-zq37228811,SH-KiQ-942505,Marshall Ltd Logistics,05/29/2024,05/29/2024,4,23.0,76976
TRK-Bn35024147,SH-SVR-530955,Johnson-Griffin Logistics,03/13/2026,03/15/2026,4,43.6,94316
TRK-kX41908268,SH-nDL-936427,"Harris, Adams and Martin Logistics",04/06/2025,04/05/2025,4,43.4,70702
TRK-uR05492062,SH-fpu-161292,Marshall Ltd Logistics,04/23/2025,04/22/2025,4,40.5,80331
TRK-pQ21481004,SH-Evm-133010,"Johnson, Davies and Cortez Logistics",06/19/2024,06/20/2024,4,31.6,28636
TRK-yH28753189,SH-HXs-024694,"Griffin, Brown and Lawrence Logistics",01/11/2025,01/16/2025,4,49.8,76939
TRK-TT57154819,SH-okc-123222,"Harris, Adams and Martin Logistics",09/14/2025,09/19/2025,4,5.6,28546
TRK-Wq56280811,SH-tnL-385709,Kramer and Sons Logistics,05/21/2025,,6,25.6,20397
TRK-XO51532442,SH-JCH-137085,Johnson-Griffin Logistics,12/10/2025,12/12/2025,4,45.9,38618
TRK-ZQ72569269,SH-VJl-921316,"Griffin, Brown and Lawrence Logistics",09/09/2024,09/09/2024,4,6.7,72254
TRK-Gk70108404,SH-Cex-080993,Jordan-Carter Logistics,07/21/2024,07/21/2024,4,48.1,05968
TRK-mx93043521,SH-TMI-317844,Woodard-Guzman Logistics,06/22/2024,,3,38.9,52153
TRK-ND53675823,SH-Ihg-037473,Woodard-Guzman Logistics,10/05/2024,10/04/2024,4,5.2,68052
TRK-YV83566140,SH-txu-049462,Woodard-Guzman Logistics,09/08/2024,09/13/2024,4,40.1,10898
TRK-Ru78251269,SH-uPG-700535,Kramer and Sons Logistics,03/07/2025,03/07/2025,4,2.9,90265
TRK-Hn13504740,SH-bQJ-348118,"Johnson, Davies and Cortez Logistics",04/22/2025,04/22/2025,4,17.3,06314
TRK-Pg81113241,SH-rFE-385028,Johnson-Griffin Logistics,06/05/2025,06/04/2025,4,35.0,80377
TRK-vK49492175,SH-oDe-825875,"Harris, Adams and Martin Logistics",06/15/2025,06/15/2025,4,4.1,89218
TRK-se42051168,SH-VcC-641533,"Johnson, Davies and Cortez Logistics",04/04/2026,04/03/2026,4,12.2,54122
TRK-Bf20635618,SH-gKY-706331,Woodard-Guzman Logistics,02/07/2025,02/06/2025,4,21.9,16238
TRK-aL89179421,SH-Vob-611955,Kramer and Sons Logistics,03/30/2026,04/02/2026,4,40.0,14603
TRK-Zr56440219,SH-oFF-731340,Kramer and Sons Logistics,06/22/2025,06/21/2025,4,33.2,49765
TRK-dr76986115,SH-bAg-703793,Kramer and Sons Logistics,07/05/2025,07/06/2025,4,48.0,00836
TRK-TW80413754,SH-Hic-920045,"Griffin, Brown and Lawrence Logistics",12/02/2025,12/01/2025,4,37.4,34549
TRK-sn23211432,SH-tBJ-624742,Marshall Ltd Logistics,11/19/2025,11/21/2025,4,12.4,02561
TRK-We73528414,SH-XBv-732550,Woodard-Guzman Logistics,10/29/2024,10/29/2024,4,43.3,45949
TRK-gx30783003,SH-ZCN-990536,Jordan-Carter Logistics,12/09/2025,,6,15.3,62727
TRK-lr91038618,SH-wEJ-207209,"Harris, Adams and Martin Logistics",07/17/2025,07/17/2025,4,24.8,98898
TRK-Uw36614130,SH-IgK-903550,"Johnson, Davies and Cortez Logistics",11/27/2025,,3,24.9,55936
TRK-yJ11723914,SH-VSU-445657,Jordan-Carter Logistics,01/29/2025,02/03/2025,4,31.5,85811
TRK-DB01574941,SH-uqd-174420,"Griffin, Brown and Lawrence Logistics",05/04/2025,05/05/2025,4,27.8,76042
TRK-ye11654077,SH-Zra-515567,Kramer and Sons Logistics,02/15/2026,02/17/2026,4,33.9,45377
TRK-km44933039,SH-MVM-201675,"Griffin, Brown and Lawrence Logistics",05/27/2025,05/27/2025,4,24.4,18051
TRK-cD17517524,SH-tcw-001341,Johnson-Griffin Logistics,08/14/2025,,6,1.9,06683
TRK-Wq18276095,SH-eqY-806709,Marshall Ltd Logistics,10/03/2025,,5,34.3,78597
TRK-Vj00657912,SH-dac-654840,"Harris, Adams and Martin Logistics",10/31/2025,11/01/2025,4,20.3,48383
TRK-iL04460544,SH-qND-004645,"Harris, Adams and Martin Logistics",01/27/2026,01/27/2026,4,20.5,57427
TRK-Gl25808577,SH-xAb-348752,Kramer and Sons Logistics,01/15/2025,,6,27.2,55208
TRK-IP89721295,SH-Biu-899246,Marshall Ltd Logistics,11/01/2024,,6,14.2,02659
TRK-dt21395990,SH-MvV-013807,Kramer and Sons Logistics,02/24/2025,02/23/2025,4,19.3,69738
TRK-Ux76520347,SH-lRQ-812165,"Johnson, Davies and Cortez Logistics",06/01/2024,06/02/2024,4,20.7,41818
TRK-SI17230301,SH-btp-815959,Johnson-Griffin Logistics,01/08/2025,01/09/2025,4,8.1,93682
TRK-hN03761878,SH-OBR-071741,Jordan-Carter Logistics,07/03/2024,07/04/2024,4,27.4,81855
TRK-ZR46646679,SH-XkS-763103,Woodard-Guzman Logistics,10/29/2024,,3,26.3,16103
TRK-qh38011481,SH-xty-976702,"Johnson, Davies and Cortez Logistics",10/09/2024,10/12/2024,4,14.8,80773
TRK-xR26037827,SH-Asx-844469,"Johnson, Davies and Cortez Logistics",06/25/2024,06/25/2024,4,48.2,54276
TRK-kE08391793,SH-QIo-892441,Johnson-Griffin Logistics,10/22/2025,10/22/2025,4,1.0,64529
TRK-Nh62825497,SH-VRR-113724,Marshall Ltd Logistics,08/27/2024,08/29/2024,4,36.3,58418
TRK-tE10645130,SH-KfT-792975,"Griffin, Brown and Lawrence Logistics",11/08/2024,11/10/2024,4,37.8,86998
TRK-pp70666258,SH-KQt-489400,"Griffin, Brown and Lawrence Logistics",12/27/2025,12/27/2025,4,19.7,86938
TRK-wi93037535,SH-PVs-846392,"Griffin, Brown and Lawrence Logistics",01/20/2025,01/20/2025,4,16.0,43490
TRK-Uj57509369,SH-EzQ-878073,"Harris, Adams and Martin Logistics",12/09/2025,,5,17.9,50617
TRK-Pe94088125,SH-CHc-764973,"Johnson, Davies and Cortez Logistics",07/27/2025,07/28/2025,4,28.0,40079
TRK-Lh33831110,SH-IDh-425191,"Johnson, Davies and Cortez Logistics",11/29/2024,12/02/2024,4,41.2,43387
TRK-hG71030000,SH-BBS-974767,Jordan-Carter Logistics,12/26/2025,,5,27.5,07598
TRK-uP76425080,SH-mxk-091919,Kramer and Sons Logistics,03/13/2026,03/16/2026,4,9.8,93891
TRK-UE12088190,SH-hCB-425993,"Johnson, Davies and Cortez Logistics",01/15/2025,,5,10.8,57979
TRK-Vw60285055,SH-Khb-085675,"Harris, Adams and Martin Logistics",04/10/2025,04/10/2025,4,2.5,87012
TRK-oi80918622,SH-Qtr-639670,Woodard-Guzman Logistics,12/16/2025,12/18/2025,4,9.9,77930
TRK-Lz46766874,SH-ZCD-771405,Jordan-Carter Logistics,10/31/2025,,5,25.5,90000
TRK-Et15405723,SH-Nsc-015544,Woodard-Guzman Logistics,03/24/2026,03/24/2026,4,2.0,72625
TRK-mq53120803,SH-xyO-985752,Marshall Ltd Logistics,11/04/2025,11/03/2025,4,0.8,67951
TRK-YE33389317,SH-UvT-448455,Kramer and Sons Logistics,09/23/2024,09/22/2024,4,19.6,87764
TRK-dS13794981,SH-Srl-766335,Johnson-Griffin Logistics,08/12/2025,08/12/2025,4,0.9,53024
TRK-Aa34223848,SH-RCk-509530,Marshall Ltd Logistics,04/14/2024,04/13/2024,4,21.1,73994
TRK-na91271600,SH-KuR-728276,Marshall Ltd Logistics,03/19/2025,03/21/2025,4,36.9,33427
TRK-Eb87439183,SH-kVP-870894,"Johnson, Davies and Cortez Logistics",04/20/2025,04/20/2025,4,26.5,52996
TRK-Je72554814,SH-IbY-603669,"Harris, Adams and Martin Logistics",03/28/2026,,5,42.2,00523
TRK-cl01298158,SH-PXM-764482,"Johnson, Davies and Cortez Logistics",07/23/2025,07/23/2025,4,17.8,77518
TRK-yk98042945,SH-MzZ-435007,"Johnson, Davies and Cortez Logistics",03/20/2026,03/21/2026,4,10.2,93126
TRK-oR81827624,SH-rFg-777842,Marshall Ltd Logistics,12/25/2024,12/25/2024,4,3.5,39674
TRK-Ug04583446,SH-Lvb-191636,"Harris, Adams and Martin Logistics",11/08/2024,,5,41.3,09365
TRK-oJ27895675,SH-cgy-725925,"Harris, Adams and Martin Logistics",12/19/2025,12/18/2025,4,13.2,43258
TRK-Xg91912808,SH-ENG-569780,Marshall Ltd Logistics,06/27/2025,06/28/2025,4,27.1,57266
TRK-NO00347464,SH-WVt-008133,Woodard-Guzman Logistics,05/17/2024,05/22/2024,4,11.7,24916
TRK-pW90350597,SH-BKT-237432,"Johnson, Davies and Cortez Logistics",06/05/2025,06/04/2025,4,38.1,66729
TRK-hx48032162,SH-fSy-494180,Johnson-Griffin Logistics,08/18/2024,08/18/2024,4,20.9,96864
TRK-jq97590330,SH-KtA-599112,"Harris, Adams and Martin Logistics",08/21/2025,08/26/2025,4,20.8,24055
TRK-Er39109992,SH-JDM-031182,Marshall Ltd Logistics,01/31/2026,01/31/2026,4,29.0,88879
TRK-dU87104856,SH-fPj-465951,Kramer and Sons Logistics,01/27/2026,01/26/2026,4,27.8,53368
TRK-hM46673188,SH-yBR-339059,Johnson-Griffin Logistics,04/24/2024,04/27/2024,4,20.7,11202
TRK-qw26220452,SH-mJR-942394,Woodard-Guzman Logistics,02/27/2025,,3,37.1,27157
TRK-ZY24441908,SH-typ-754288,"Johnson, Davies and Cortez Logistics",09/06/2024,09/06/2024,4,34.6,86025
TRK-hK65657433,SH-Vpa-734850,"Harris, Adams and Martin Logistics",03/21/2025,03/22/2025,4,23.1,97023
TRK-pH06901614,SH-Kne-277217,Woodard-Guzman Logistics,11/29/2025,11/29/2025,4,49.1,03598
TRK-Ed61184710,SH-BCN-505532,Marshall Ltd Logistics,02/01/2025,02/01/2025,4,19.9,47982
TRK-Zl42303743,SH-JTD-483726,Johnson-Griffin Logistics,11/09/2024,11/14/2024,4,4.1,62198
TRK-nC53171715,SH-rMf-793889,Marshall Ltd Logistics,10/16/2025,10/16/2025,4,44.9,13910
TRK-vu48742706,SH-EqF-867287,Jordan-Carter Logistics,11/14/2025,11/17/2025,4,39.4,13628
TRK-pP08654715,SH-CyT-691040,"Griffin, Brown and Lawrence Logistics",11/12/2025,,3,45.7,82210
TRK-fz95264933,SH-lVs-296965,Woodard-Guzman Logistics,01/15/2026,,6,28.4,50710
TRK-tA17414992,SH-jbs-573180,"Griffin, Brown and Lawrence Logistics",06/19/2024,06/19/2024,4,22.7,38686
TRK-Bl71212336,SH-iMX-107191,Johnson-Griffin Logistics,04/21/2024,04/22/2024,4,41.0,05358
TRK-MT17918091,SH-CHg-370265,"Johnson, Davies and Cortez Logistics",10/07/2024,10/08/2024,4,21.8,92686
TRK-Aj33516897,SH-Lnx-635501,Marshall Ltd Logistics,11/05/2024,11/05/2024,4,28.2,60568
TRK-so48218830,SH-txz-110158,"Harris, Adams and Martin Logistics",09/16/2024,09/16/2024,4,18.9,16271
TRK-RX78620661,SH-UST-313700,Marshall Ltd Logistics,02/26/2025,03/03/2025,4,22.0,92329
TRK-TD26811376,SH-xAb-749317,Kramer and Sons Logistics,05/26/2024,,6,44.5,31427
TRK-cm17933495,SH-Dnp-302173,Kramer and Sons Logistics,11/17/2025,11/22/2025,4,3.1,83508
TRK-bg75476859,SH-KkA-701014,Johnson-Griffin Logistics,12/16/2025,,6,25.3,37356
TRK-iU84521661,SH-aAe-892240,Jordan-Carter Logistics,08/06/2024,08/06/2024,4,11.4,87975
TRK-Ri23268786,SH-dkP-654966,Jordan-Carter Logistics,09/08/2024,09/07/2024,4,48.8,20427
TRK-tl06141316,SH-rEf-143580,Marshall Ltd Logistics,11/28/2024,,5,16.3,22042
TRK-Bn06917110,SH-fuV-800450,"Griffin, Brown and Lawrence Logistics",05/30/2024,05/30/2024,4,48.9,06574
TRK-Jp40796385,SH-djE-119596,Marshall Ltd Logistics,10/01/2024,10/03/2024,4,44.6,70796
TRK-ZC98333418,SH-Adu-347796,"Griffin, Brown and Lawrence Logistics",02/02/2025,,5,14.8,49105
TRK-hE04357140,SH-war-856257,"Johnson, Davies and Cortez Logistics",10/18/2024,10/17/2024,4,34.6,31132
TRK-BM10730414,SH-qQV-464069,"Griffin, Brown and Lawrence Logistics",08/19/2024,08/19/2024,4,26.5,17774
TRK-OE99244016,SH-kFX-175418,Woodard-Guzman Logistics,02/01/2025,01/31/2025,4,28.3,33543
TRK-Mp12248640,SH-dxJ-148816,Jordan-Carter Logistics,04/07/2025,04/10/2025,4,28.5,77839
TRK-ds42517432,SH-cJk-197557,Johnson-Griffin Logistics,04/29/2024,05/02/2024,4,6.1,61955
TRK-Cs63455738,SH-Usf-865044,Woodard-Guzman Logistics,02/02/2025,02/01/2025,4,19.8,17553
TRK-LA17500568,SH-FYO-429426,"Johnson, Davies and Cortez Logistics",01/30/2026,01/30/2026,4,17.5,52945
TRK-Np72498063,SH-hoC-805015,"Johnson, Davies and Cortez Logistics",04/15/2024,,5,41.7,65089
TRK-fk96456412,SH-csj-268497,Kramer and Sons Logistics,03/31/2026,,5,5.3,32551
TRK-Da89970988,SH-aCy-698142,Jordan-Carter Logistics,10/18/2024,,6,34.1,26093
TRK-yN44837119,SH-eqo-170068,Woodard-Guzman Logistics,08/14/2025,08/17/2025,4,15.8,43856
TRK-Mn94132730,SH-qhD-766105,"Johnson, Davies and Cortez Logistics",06/13/2025,06/14/2025,4,0.8,31482
TRK-Rv61147994,SH-fSD-500760,Woodard-Guzman Logistics,11/09/2025,11/10/2025,4,14.3,78579
TRK-Hf55940841,SH-Jql-180077,"Griffin, Brown and Lawrence Logistics",12/16/2024,12/17/2024,4,3.5,02685
TRK-dE70013126,SH-OBE-557618,"Harris, Adams and Martin Logistics",04/14/2025,04/15/2025,4,48.6,26892
TRK-Zy44312115,SH-MUk-066721,"Harris, Adams and Martin Logistics",03/24/2025,03/25/2025,4,46.3,68405
TRK-Wf68385909,SH-aOL-349143,"Harris, Adams and Martin Logistics",08/14/2024,08/16/2024,4,47.3,47319
TRK-CD81606360,SH-NFI-152725,Woodard-Guzman Logistics,11/20/2025,11/25/2025,4,44.0,62053
TRK-SQ34822146,SH-gkR-674089,"Johnson, Davies and Cortez Logistics",09/13/2024,09/14/2024,4,21.6,64303
TRK-qI04544408,SH-OXz-599447,Marshall Ltd Logistics,10/23/2025,10/28/2025,4,44.3,46959
TRK-fy77826353,SH-WzZ-801225,"Harris, Adams and Martin Logistics",03/27/2026,03/26/2026,4,7.0,17616
TRK-SZ40735606,SH-Icj-836108,"Griffin, Brown and Lawrence Logistics",07/12/2024,07/17/2024,4,45.3,46872
TRK-Do97288859,SH-TpD-016206,"Johnson, Davies and Cortez Logistics",12/24/2024,12/24/2024,4,25.8,72864
TRK-Cl68345482,SH-uhz-559591,Jordan-Carter Logistics,05/20/2024,05/20/2024,4,26.8,09019
TRK-XN25277003,SH-zZw-616629,Woodard-Guzman Logistics,02/25/2025,02/25/2025,4,34.9,72538
TRK-Yv00162253,SH-yGF-360253,Johnson-Griffin Logistics,01/12/2026,01/12/2026,4,25.7,27984
TRK-Ls03545794,SH-xcZ-092254,Marshall Ltd Logistics,07/17/2024,,5,35.4,90220
TRK-Xi24225887,SH-CJZ-069409,"Griffin, Brown and Lawrence Logistics",05/12/2025,05/15/2025,4,45.2,18032
TRK-sK65408608,SH-Osh-387183,"Harris, Adams and Martin Logistics",02/21/2026,02/21/2026,4,27.3,21864
TRK-jm51589806,SH-sGs-006658,"Johnson, Davies and Cortez Logistics",10/17/2025,10/18/2025,4,27.5,71558
TRK-cG48313216,SH-Bdo-393004,"Griffin, Brown and Lawrence Logistics",03/17/2026,03/17/2026,4,17.6,21648
TRK-MX75681351,SH-yrK-608970,"Johnson, Davies and Cortez Logistics",11/29/2024,12/04/2024,4,33.1,03649
TRK-aU69307789,SH-sDN-375904,"Johnson, Davies and Cortez Logistics",01/07/2026,01/06/2026,4,38.3,46537
TRK-eF70127088,SH-aiF-583047,"Harris, Adams and Martin Logistics",03/23/2026,03/23/2026,4,43.5,75549
TRK-hs64192085,SH-xhm-902764,Marshall Ltd Logistics,07/30/2025,07/31/2025,4,35.0,97630
TRK-Up07015028,SH-vtE-019857,Woodard-Guzman Logistics,05/13/2024,05/12/2024,4,30.9,46044
TRK-jk71001787,SH-Ftb-880842,"Harris, Adams and Martin Logistics",09/07/2024,09/10/2024,4,28.9,85850
TRK-wR72899873,SH-kwu-828507,"Johnson, Davies and Cortez Logistics",01/19/2025,01/18/2025,4,6.9,15842
TRK-Kg99774737,SH-uxd-052851,Woodard-Guzman Logistics,09/24/2024,09/24/2024,4,37.0,40477
TRK-VS92027323,SH-ZCJ-524711,Johnson-Griffin Logistics,07/09/2024,07/11/2024,4,49.9,79090
TRK-mG23946308,SH-VSh-505139,Marshall Ltd Logistics,04/22/2025,04/23/2025,4,38.3,85601
TRK-Sg61429008,SH-gib-180514,"Griffin, Brown and Lawrence Logistics",07/18/2025,07/18/2025,4,14.9,96247
TRK-wn64786045,SH-evB-074045,"Harris, Adams and Martin Logistics",03/18/2026,03/18/2026,4,47.9,43360
TRK-YL30243242,SH-jYX-332769,"Johnson, Davies and Cortez Logistics",06/09/2025,,5,25.7,42299
TRK-xp81759745,SH-DNm-994738,Kramer and Sons Logistics,01/14/2025,,3,20.7,69044
TRK-Pm33908877,SH-ydx-252390,"Griffin, Brown and Lawrence Logistics",05/12/2024,05/17/2024,4,19.9,15504
TRK-tM41249042,SH-hnE-607124,Woodard-Guzman Logistics,01/31/2025,01/31/2025,4,23.5,64807
TRK-hx43077087,SH-KoB-912581,Johnson-Griffin Logistics,12/19/2025,,6,42.7,48502
TRK-PL99438385,SH-wRS-436436,Johnson-Griffin Logistics,01/22/2025,01/23/2025,4,46.8,87778
TRK-As00861151,SH-JWh-459456,"Griffin, Brown and Lawrence Logistics",09/06/2024,09/06/2024,4,24.0,43190
TRK-FN20835908,SH-SoY-895146,"Johnson, Davies and Cortez Logistics",01/03/2025,,5,38.7,86468
TRK-cK85021109,SH-EAX-187989,Jordan-Carter Logistics,07/29/2025,07/30/2025,4,2.7,74716
TRK-ac39224634,SH-Znp-023042,Kramer and Sons Logistics,09/19/2024,09/18/2024,4,13.2,92245
TRK-ST06094363,SH-aXj-883196,"Griffin, Brown and Lawrence Logistics",11/27/2025,11/28/2025,4,27.5,18689
TRK-jm52809498,SH-bXt-927040,"Griffin, Brown and Lawrence Logistics",11/29/2024,11/30/2024,4,21.4,65206
TRK-dP34277627,SH-cZF-666847,"Harris, Adams and Martin Logistics",12/21/2025,12/20/2025,4,20.5,65780
TRK-HF67742684,SH-UGM-602757,Marshall Ltd Logistics,07/27/2025,07/26/2025,4,36.5,16045
TRK-Xq48703488,SH-nFm-636805,Johnson-Griffin Logistics,02/15/2025,02/15/2025,4,42.9,19993
TRK-tx24140313,SH-KDb-882330,"Griffin, Brown and Lawrence Logistics",05/01/2025,05/04/2025,4,12.8,29633
TRK-OC88899904,SH-dOR-982477,Woodard-Guzman Logistics,11/13/2025,11/14/2025,4,47.0,95812
TRK-BD33776747,SH-KGQ-186210,"Johnson, Davies and Cortez Logistics",03/27/2025,03/26/2025,4,11.3,23315
TRK-qc73510718,SH-GPP-636782,Johnson-Griffin Logistics,07/13/2025,07/16/2025,4,24.6,84710
TRK-Zq95256902,SH-yXz-689600,Kramer and Sons Logistics,06/01/2024,06/01/2024,4,1.3,36952
TRK-le86146521,SH-dtU-881279,Kramer and Sons Logistics,12/30/2025,12/31/2025,4,43.5,66443
TRK-Uj16857324,SH-GbB-528465,"Harris, Adams and Martin Logistics",12/31/2025,12/31/2025,4,41.9,64286
TRK-ux86916336,SH-QNN-792241,Woodard-Guzman Logistics,06/03/2024,06/02/2024,4,44.4,96535
TRK-if26833747,SH-dHn-703108,Jordan-Carter Logistics,04/04/2026,04/04/2026,4,36.4,81706
TRK-pP31653709,SH-HDJ-098544,Johnson-Griffin Logistics,10/13/2024,10/14/2024,4,22.4,08615
TRK-WA87652645,SH-YuI-483346,Jordan-Carter Logistics,06/01/2025,06/01/2025,4,1.4,05906
TRK-hs01526465,SH-neQ-726021,Johnson-Griffin Logistics,01/19/2025,01/20/2025,4,43.7,82164
TRK-JM89850234,SH-OMK-666405,Marshall Ltd Logistics,08/21/2025,08/24/2025,4,15.1,42321
TRK-Bd15044288,SH-aSn-430878,Kramer and Sons Logistics,03/30/2025,03/30/2025,4,12.9,20002
TRK-go07602193,SH-AVH-253712,Jordan-Carter Logistics,03/05/2025,,5,1.9,91724
TRK-sa45731607,SH-IOg-041557,Marshall Ltd Logistics,04/30/2025,,5,7.8,71687
TRK-au09369587,SH-EQv-731421,"Johnson, Davies and Cortez Logistics",09/23/2024,09/26/2024,4,8.3,50658
TRK-bY45662868,SH-Uqp-247994,Kramer and Sons Logistics,01/23/2025,01/26/2025,4,29.7,02170
TRK-XH40864538,SH-PNE-827305,Johnson-Griffin Logistics,06/26/2024,06/27/2024,4,7.3,08788
TRK-pz12628875,SH-HrT-208407,Johnson-Griffin Logistics,02/07/2025,02/08/2025,4,38.1,18107
TRK-qM29977678,SH-sAy-401577,Marshall Ltd Logistics,02/11/2026,02/11/2026,4,24.6,16218
TRK-zf92602299,SH-vOi-997856,Kramer and Sons Logistics,07/23/2024,07/26/2024,4,3.9,27671
TRK-lI97121164,SH-YBz-542458,Woodard-Guzman Logistics,11/30/2024,11/30/2024,4,25.8,83583
TRK-ZG18114473,SH-kiT-929907,Johnson-Griffin Logistics,03/11/2025,03/13/2025,4,40.9,39199
TRK-ex83326933,SH-uXq-940601,Kramer and Sons Logistics,02/07/2025,02/08/2025,4,25.9,09498
TRK-Te40649848,SH-QIH-827386,"Johnson, Davies and Cortez Logistics",07/01/2024,07/04/2024,4,7.5,57566
TRK-ZE14444059,SH-Hyi-392389,Marshall Ltd Logistics,09/16/2024,09/15/2024,4,42.6,85582
TRK-he47782220,SH-ABf-468629,"Harris, Adams and Martin Logistics",07/23/2025,07/23/2025,4,35.1,16902
TRK-Bf70294427,SH-dJt-565748,"Griffin, Brown and Lawrence Logistics",05/28/2024,05/27/2024,4,25.6,05774
TRK-yx66974815,SH-EoO-149262,Woodard-Guzman Logistics,09/02/2024,09/04/2024,4,37.2,36366
TRK-MN03743825,SH-syO-001266,"Harris, Adams and Martin Logistics",07/26/2025,07/25/2025,4,43.0,42879
TRK-iz19722743,SH-Kfa-961490,"Griffin, Brown and Lawrence Logistics",12/15/2025,12/18/2025,4,35.4,13163
TRK-vz85936344,SH-tvt-166595,"Griffin, Brown and Lawrence Logistics",05/09/2024,05/09/2024,4,9.5,50837
TRK-Ft18206090,SH-rzi-300178,"Harris, Adams and Martin Logistics",02/20/2026,02/23/2026,4,16.7,67100
TRK-eu69702672,SH-Tiv-742052,Johnson-Griffin Logistics,08/01/2025,08/01/2025,4,15.1,49979
TRK-Zw09071084,SH-FXm-898730,Johnson-Griffin Logistics,08/05/2025,08/04/2025,4,7.2,63715
TRK-VA89040740,SH-VCd-656910,Woodard-Guzman Logistics,02/05/2025,02/05/2025,4,32.5,64963
TRK-YK56873640,SH-Qqa-611713,Woodard-Guzman Logistics,07/18/2025,07/18/2025,4,18.2,44118
TRK-TJ91489383,SH-jDA-500642,Woodard-Guzman Logistics,07/19/2025,07/22/2025,4,41.3,26615
TRK-lQ24973768,SH-viB-434946,Jordan-Carter Logistics,01/29/2026,01/28/2026,4,17.6,17744
TRK-Mk76656777,SH-Rqf-053477,Kramer and Sons Logistics,02/11/2026,02/11/2026,4,31.8,03851
TRK-mP28532581,SH-wmT-602859,Jordan-Carter Logistics,06/18/2024,06/18/2024,4,22.2,74721
TRK-aX44010704,SH-OJF-887559,Marshall Ltd Logistics,12/15/2025,12/14/2025,4,40.8,41893
TRK-Wi17709018,SH-ukY-920415,Jordan-Carter Logistics,02/07/2026,02/10/2026,4,47.2,61060
TRK-lZ85087978,SH-Uob-230164,Kramer and Sons Logistics,03/18/2026,03/18/2026,4,24.0,18931
TRK-TU97120302,SH-PXs-297744,Kramer and Sons Logistics,10/13/2024,10/12/2024,4,50.0,82574
TRK-xG33480777,SH-BFS-294578,"Griffin, Brown and Lawrence Logistics",09/28/2024,09/27/2024,4,1.2,63910
TRK-QC41123047,SH-qOO-404772,"Griffin, Brown and Lawrence Logistics",07/27/2025,07/28/2025,4,29.8,72382
TRK-Yw66769329,SH-QXs-497283,Woodard-Guzman Logistics,10/23/2025,,5,5.9,33596
TRK-fw06828304,SH-MKC-067100,Kramer and Sons Logistics,06/30/2024,06/30/2024,4,30.6,10821
